GeneID,padj,pvalue,stat,baseMean,Gene Symbol,Description
107985040,2.83E-11,3.49E-13,57.369454,284.43,FMNL1-AS1,FMNL1 antisense RNA 1
105378298,2.94E-11,3.63E-13,57.290441,45.26,LOC105378298,uncharacterized LOC105378298
1743,3.05E-11,3.78E-13,57.206027,6164.57,DLST,dihydrolipoamide S-succinyltransferase
80833,3.19E-11,3.97E-13,57.10892,2440.76,APOL3,apolipoprotein L3
8676,3.28E-11,4.09E-13,57.050302,557.66,STX11,syntaxin 11
10288,3.69E-11,4.62E-13,56.806443,990.59,LILRB2,leukocyte immunoglobulin like receptor B2
100132417,4.35E-11,5.47E-13,56.46978,99.46,FCGR1CP,"Fc gamma receptor Ic, pseudogene"
5199,4.45E-11,5.61E-13,56.418081,452.29,CFP,complement factor properdin
55665,4.71E-11,5.96E-13,56.296731,2947.69,URGCP,upregulator of cell proliferation
150244,4.87E-11,6.18E-13,56.223876,127.19,ZDHHC8BP,"ZDHHC8B, pseudogene"
3604,4.89E-11,6.23E-13,56.208705,115.1,TNFRSF9,TNF receptor superfamily member 9
3384,5.00E-11,6.39E-13,56.157989,772.95,ICAM2,intercellular adhesion molecule 2
57705,5.05E-11,6.47E-13,56.132088,1244.42,WDFY4,WDFY family member 4
133874,5.12E-11,6.58E-13,56.098451,165.85,C5orf58,chromosome 5 open reading frame 58
441168,5.36E-11,6.92E-13,55.999714,494.19,CALHM6,calcium homeostasis modulator family member 6
3937,5.37E-11,6.95E-13,55.98851,1881.67,LCP2,lymphocyte cytosolic protein 2
105373805,5.55E-11,7.20E-13,55.918158,47.41,STAT4-AS1,STAT4 antisense RNA 1
150372,5.61E-11,7.31E-13,55.889563,791.03,NFAM1,NFAT activating protein with ITAM motif 1
3903,5.92E-11,7.74E-13,55.774756,1703.33,LAIR1,leukocyte associated immunoglobulin like receptor 1
2210,6.25E-11,8.19E-13,55.661446,117.53,FCGR1BP,"Fc gamma receptor Ib, pseudogene"
29121,6.46E-11,8.53E-13,55.579794,1325.37,CLEC2D,C-type lectin domain family 2 member D
4542,6.46E-11,8.53E-13,55.580865,2337.64,MYO1F,myosin IF
4719,6.53E-11,8.64E-13,55.554287,7319.34,NDUFS1,NADH:ubiquinone oxidoreductase core subunit S1
51561,7.37E-11,9.79E-13,55.304445,51.46,IL23A,interleukin 23 subunit alpha
57037,7.77E-11,1.04E-12,55.191401,1437.63,ANKMY2,ankyrin repeat and MYND domain containing 2
939,7.77E-11,1.04E-12,55.187138,929.92,CD27,CD27 molecule
25816,8.13E-11,1.09E-12,55.090348,1438.32,TNFAIP8,TNF alpha induced protein 8
338339,8.24E-11,1.11E-12,55.05652,66.38,CLEC4D,C-type lectin domain family 4 member D
100507463,9.19E-11,1.24E-12,54.832059,1714.06,PSMB8-AS1,PSMB8 antisense RNA 1 (head to head)
3274,9.21E-11,1.25E-12,54.820998,357.68,HRH2,histamine receptor H2
91544,9.57E-11,1.30E-12,54.739104,1211.68,UBXN11,UBX domain protein 11
102724765,9.57E-11,1.30E-12,54.731743,25.48,LOC102724765,uncharacterized LOC102724765
29126,9.81E-11,1.34E-12,54.677029,345.07,CD274,CD274 molecule
105371058,9.81E-11,1.34E-12,54.670556,174.17,LOC105371058,
6775,1.04E-10,1.42E-12,54.555725,448.24,STAT4,signal transducer and activator of transcription 4
29931,1.04E-10,1.44E-12,54.534896,104.33,LINC00312,long intergenic non-protein coding RNA 312
22861,1.04E-10,1.44E-12,54.532456,2489.67,NLRP1,NLR family pyrin domain containing 1
22900,1.04E-10,1.44E-12,54.538774,2533.64,CARD8,caspase recruitment domain family member 8
2219,1.08E-10,1.50E-12,54.45238,1216.05,FCN1,ficolin 1
11151,1.10E-10,1.53E-12,54.412485,4050.33,CORO1A,coronin 1A
6536,1.10E-10,1.54E-12,54.400251,1175.89,SLC6A9,solute carrier family 6 member 9
3627,1.13E-10,1.59E-12,54.339608,741.78,CXCL10,C-X-C motif chemokine ligand 10
100170841,1.13E-10,1.60E-12,54.324582,95.3,EPOP,elongin BC and polycomb repressive complex 2 associated protein
729683,1.14E-10,1.61E-12,54.312953,102.29,LOC729683,uncharacterized LOC729683
84815,1.15E-10,1.62E-12,54.294154,35.78,MGC12916,uncharacterized protein MGC12916
6482,1.16E-10,1.64E-12,54.26921,2185.85,ST3GAL1,"ST3 beta-galactoside alpha-2,3-sialyltransferase 1"
64795,1.21E-10,1.72E-12,54.17304,3715.75,RMND5A,required for meiotic nuclear division 5 homolog A
4125,1.23E-10,1.76E-12,54.13386,5395.43,MAN2B1,mannosidase alpha class 2B member 1
343413,1.24E-10,1.77E-12,54.115166,94.47,FCRL6,Fc receptor like 6
105374746,1.25E-10,1.80E-12,54.088098,97.43,LOC105374746,uncharacterized LOC105374746
388512,1.25E-10,1.80E-12,54.08641,170.94,CLEC17A,C-type lectin domain containing 17A
9955,1.32E-10,1.91E-12,53.968779,107.39,HS3ST3A1,heparan sulfate-glucosamine 3-sulfotransferase 3A1
729230,1.32E-10,1.92E-12,53.959703,502.78,CCR2,C-C motif chemokine receptor 2
10409,1.34E-10,1.95E-12,53.924721,1687.07,BASP1,brain abundant membrane attached signal protein 1
102465249,1.37E-10,1.99E-12,53.882646,21.81,MIR6502,microRNA 6502
26301,1.46E-10,2.13E-12,53.75137,429.52,GBGT1,"globoside alpha-1,3-N-acetylgalactosaminyltransferase 1 (FORS blood group)"
84868,1.57E-10,2.31E-12,53.591173,575.23,HAVCR2,hepatitis A virus cellular receptor 2
9722,1.68E-10,2.47E-12,53.457457,242.53,NOS1AP,nitric oxide synthase 1 adaptor protein
10326,1.74E-10,2.57E-12,53.375159,341.59,SIRPB1,signal regulatory protein beta 1
5175,1.75E-10,2.59E-12,53.36129,11851.36,PECAM1,platelet and endothelial cell adhesion molecule 1
629,1.76E-10,2.61E-12,53.342189,5800.49,CFB,complement factor B
7462,1.85E-10,2.75E-12,53.237473,714.37,LAT2,linker for activation of T cells family member 2
2358,1.85E-10,2.76E-12,53.233826,295.73,FPR2,formyl peptide receptor 2
7097,1.88E-10,2.81E-12,53.196199,1404.12,TLR2,toll like receptor 2
50515,1.92E-10,2.89E-12,53.142572,1231.97,CHST11,carbohydrate sulfotransferase 11
116441,1.93E-10,2.90E-12,53.130999,378.25,TM4SF18,transmembrane 4 L six family member 18
105375130,2.37E-10,3.58E-12,52.713422,13.18,LOC105375130,uncharacterized LOC105375130
8840,2.54E-10,3.84E-12,52.572545,945.46,CCN4,cellular communication network factor 4
84674,2.58E-10,3.91E-12,52.535048,575.34,CARD6,caspase recruitment domain family member 6
23359,2.59E-10,3.94E-12,52.521147,371.12,ENTREP2,endosomal transmembrane epsin interactor 2
100329109,2.65E-10,4.05E-12,52.464692,253.24,GCSHP3,GCSH pseudogene 3
55843,2.85E-10,4.35E-12,52.320107,721.83,ARHGAP15,Rho GTPase activating protein 15
11262,2.93E-10,4.50E-12,52.255475,706.94,SP140,SP140 nuclear body protein
79724,2.94E-10,4.52E-12,52.246044,2588.02,ZNF768,zinc finger protein 768
6773,3.01E-10,4.65E-12,52.188416,7528.17,STAT2,signal transducer and activator of transcription 2
7040,3.04E-10,4.71E-12,52.16328,2255.26,TGFB1,transforming growth factor beta 1
102060282,3.20E-10,4.96E-12,52.057706,65.78,RASSF1-AS1,RASSF1 antisense RNA 1
10673,3.20E-10,4.98E-12,52.052697,612.15,TNFSF13B,TNF superfamily member 13b
11184,3.20E-10,4.99E-12,52.046404,846.72,MAP4K1,mitogen-activated protein kinase kinase kinase kinase 1
389634,3.25E-10,5.08E-12,52.011505,16.79,LINC00937,long intergenic non-protein coding RNA 937
5588,3.26E-10,5.11E-12,51.999644,262.1,PRKCQ,protein kinase C theta
10966,3.38E-10,5.32E-12,51.92024,1018.39,RAB40B,"RAB40B, member RAS oncogene family"
30009,3.49E-10,5.50E-12,51.851587,99.39,TBX21,T-box transcription factor 21
9746,3.49E-10,5.52E-12,51.845149,2576.36,CLSTN3,calsyntenin 3
55024,3.70E-10,5.86E-12,51.72742,643.79,BANK1,B cell scaffold protein with ankyrin repeats 1
400759,3.72E-10,5.90E-12,51.710703,152.97,GBP1P1,guanylate binding protein 1 pseudogene 1
3495,3.80E-10,6.05E-12,51.662964,490.24,IGHD,immunoglobulin heavy constant delta
4015,3.81E-10,6.09E-12,51.648996,1073.88,LOX,lysyl oxidase
54997,4.00E-10,6.41E-12,51.545582,175.45,TESC,tescalcin
203328,4.00E-10,6.43E-12,51.540329,284.75,SUSD3,sushi domain containing 3
2207,4.02E-10,6.47E-12,51.528403,2503.49,FCER1G,Fc epsilon receptor Ig
15,4.12E-10,6.65E-12,51.472856,83.66,AANAT,aralkylamine N-acetyltransferase
89932,4.53E-10,7.33E-12,51.278214,2341.14,PAPLN,"papilin, proteoglycan like sulfated glycoprotein"
339145,4.55E-10,7.38E-12,51.264987,42.29,CIBAR2,CBY1 interacting BAR domain containing 2
2793,4.56E-10,7.41E-12,51.256338,93.56,GNGT2,G protein subunit gamma transducin 2
654817,4.67E-10,7.61E-12,51.202808,598.3,NCF1C,neutrophil cytosolic factor 1C pseudogene
11119,4.77E-10,7.80E-12,51.154854,4736.63,BTN3A1,butyrophilin subfamily 3 member A1
112597,5.02E-10,8.23E-12,51.046326,328.1,CYTOR,cytoskeleton regulator RNA
2022,5.08E-10,8.35E-12,51.0166,4190.22,ENG,endoglin
23526,5.43E-10,8.94E-12,50.880872,3539.67,ARHGAP45,Rho GTPase activating protein 45
285,5.52E-10,9.11E-12,50.843253,497.37,ANGPT2,angiopoietin 2
335,5.53E-10,9.16E-12,50.831859,1210.41,APOA1,apolipoprotein A1
5788,5.75E-10,9.62E-12,50.734874,5502.34,PTPRC,protein tyrosine phosphatase receptor type C
80746,5.75E-10,9.60E-12,50.738995,676.8,TSEN2,tRNA splicing endonuclease subunit 2
92340,5.75E-10,9.61E-12,50.735482,457.34,PRR29,proline rich 29
1,5.75E-10,9.62E-12,50.734448,139.89,A1BG,alpha-1-B glycoprotein
654816,5.98E-10,1.00E-11,50.652791,570.3,NCF1B,neutrophil cytosolic factor 1B pseudogene
154075,6.65E-10,1.12E-11,50.433955,176.25,SAMD3,sterile alpha motif domain containing 3
837,6.75E-10,1.14E-11,50.400363,2196.48,CASP4,caspase 4
54440,6.82E-10,1.15E-11,50.372614,1475.47,SASH3,SAM and SH3 domain containing 3
84627,6.97E-10,1.18E-11,50.32496,408.11,ZNF469,zinc finger protein 469
7852,7.06E-10,1.20E-11,50.293501,4563.66,CXCR4,C-X-C motif chemokine receptor 4
7099,7.65E-10,1.30E-11,50.128153,1713.04,TLR4,toll like receptor 4
100132891,7.81E-10,1.33E-11,50.082766,299.75,MSC-AS1,MSC antisense RNA 1
55684,8.07E-10,1.38E-11,50.008992,5097.09,RABL6,"RAB, member RAS oncogene family like 6"
104326055,8.07E-10,1.39E-11,50.001507,168.88,APOA1-AS,APOA1 antisense RNA
51311,8.07E-10,1.39E-11,50.002461,405.01,TLR8,toll like receptor 8
105221694,8.11E-10,1.40E-11,49.986516,335.39,BISPR,BST2 interferon stimulated positive regulator
113730,8.47E-10,1.46E-11,49.896631,87.97,KLHDC7B,kelch domain containing 7B
107080644,8.57E-10,1.48E-11,49.867336,344.65,CNPY3-GNMT,CNPY3-GNMT readthrough
100507392,9.07E-10,1.57E-11,49.748662,31.09,SENCR,smooth muscle and endothelial cell enriched migration/differentiation-associated lncRNA
79713,9.31E-10,1.62E-11,49.691406,573.42,IGFLR1,IGF like family receptor 1
100313843,9.43E-10,1.64E-11,49.662188,45.28,MIR711,microRNA 711
942,9.49E-10,1.66E-11,49.643307,743.27,CD86,CD86 molecule
1438,9.80E-10,1.72E-11,49.57434,596.22,CSF2RA,colony stimulating factor 2 receptor subunit alpha
342527,9.90E-10,1.74E-11,49.549197,123.67,SMTNL2,smoothelin like 2
203274,1.01E-09,1.79E-11,49.496164,118.02,LINC00537,long intergenic non-protein coding RNA 537
8875,1.04E-09,1.84E-11,49.44027,776.69,VNN2,vanin 2
6280,1.06E-09,1.87E-11,49.403553,6872.12,S100A9,S100 calcium binding protein A9
147138,1.06E-09,1.88E-11,49.39849,2797.97,TMC8,transmembrane channel like 8
3554,1.09E-09,1.94E-11,49.328498,5840.25,IL1R1,interleukin 1 receptor type 1
23158,1.10E-09,1.95E-11,49.316225,1874.34,TBC1D9,TBC1 domain family member 9
100130231,1.10E-09,1.96E-11,49.309132,405.18,LINC00861,long intergenic non-protein coding RNA 861
27180,1.13E-09,2.02E-11,49.248752,217.46,SIGLEC9,sialic acid binding Ig like lectin 9
3087,1.14E-09,2.04E-11,49.233087,401.07,HHEX,hematopoietically expressed homeobox
7096,1.17E-09,2.11E-11,49.165084,769.48,TLR1,toll like receptor 1
2212,1.20E-09,2.16E-11,49.118216,3265.06,FCGR2A,Fc gamma receptor IIa
1731,1.20E-09,2.16E-11,49.11637,875.27,SEPTIN1,septin 1
3717,1.23E-09,2.24E-11,49.04792,1510.84,JAK2,Janus kinase 2
112268446,1.32E-09,2.39E-11,48.913369,61.54,LOC112268446,
10148,1.36E-09,2.48E-11,48.839915,216.16,EBI3,Epstein-Barr virus induced 3
5754,1.37E-09,2.50E-11,48.82041,1347.32,PTK7,protein tyrosine kinase 7 (inactive)
255809,1.40E-09,2.55E-11,48.78298,180.18,C19orf38,chromosome 19 open reading frame 38
6648,1.41E-09,2.58E-11,48.759973,29171.42,SOD2,superoxide dismutase 2
105369313,1.41E-09,2.59E-11,48.75023,50.15,LOC105369313,uncharacterized LOC105369313
64333,1.47E-09,2.70E-11,48.668439,1381.88,ARHGAP9,Rho GTPase activating protein 9
58484,1.60E-09,2.96E-11,48.486151,222.46,NLRC4,NLR family CARD domain containing 4
107985217,1.67E-09,3.09E-11,48.397696,24.77,LOC107985217,
6403,1.71E-09,3.17E-11,48.34796,781.35,SELP,selectin P
112268182,1.73E-09,3.22E-11,48.320138,39.26,LOC112268182,uncharacterized LOC112268182
653361,1.78E-09,3.32E-11,48.257428,844.38,NCF1,neutrophil cytosolic factor 1
84166,1.80E-09,3.36E-11,48.235095,4733.21,NLRC5,NLR family CARD domain containing 5
930,1.83E-09,3.43E-11,48.191032,622.87,CD19,CD19 molecule
5328,1.91E-09,3.58E-11,48.105611,1363.57,PLAU,"plasminogen activator, urokinase"
10294,1.91E-09,3.59E-11,48.100894,3162.62,DNAJA2,DnaJ heat shock protein family (Hsp40) member A2
6279,1.96E-09,3.68E-11,48.050002,3537.62,S100A8,S100 calcium binding protein A8
113277,1.96E-09,3.71E-11,48.036547,639.01,TMEM106A,transmembrane protein 106A
28592,1.99E-09,3.76E-11,48.007779,12.17,TRBV7-6,T cell receptor beta variable 7-6
923,2.02E-09,3.83E-11,47.971177,849.73,CD6,CD6 molecule
144110,2.03E-09,3.86E-11,47.953774,278.89,TMEM86A,transmembrane protein 86A
6283,2.04E-09,3.89E-11,47.939567,580.95,S100A12,S100 calcium binding protein A12
101059954,2.08E-09,3.98E-11,47.895698,36.88,LOC101059954,replaced by ID 105371773
440823,2.12E-09,4.06E-11,47.852805,1928.55,MIAT,myocardial infarction associated transcript
10346,2.14E-09,4.10E-11,47.833662,4719.7,TRIM22,tripartite motif containing 22
102724907,2.20E-09,4.23E-11,47.774276,62.02,CYLD-AS1,CYLD antisense RNA 1
199675,2.22E-09,4.28E-11,47.748825,100.04,MCEMP1,mast cell expressed membrane protein 1
57699,2.33E-09,4.50E-11,47.650376,952.53,CPNE5,copine 5
154761,2.33E-09,4.50E-11,47.648024,137.31,LOC154761,"family with sequence similarity 115, member C pseudogene"
10538,2.35E-09,4.55E-11,47.624866,178.02,BATF,basic leucine zipper ATF-like transcription factor
9332,2.37E-09,4.61E-11,47.60179,8656.32,CD163,CD163 molecule
54436,2.40E-09,4.66E-11,47.576905,1167.12,SH3TC1,SH3 domain and tetratricopeptide repeats 1
348378,2.46E-09,4.80E-11,47.520651,94.3,SHISAL2A,shisa like 2A
2149,2.50E-09,4.91E-11,47.475273,1584.47,F2R,coagulation factor II thrombin receptor
921,2.50E-09,4.89E-11,47.482597,550.44,CD5,CD5 molecule
105369747,2.50E-09,4.90E-11,47.476629,17.79,LOC105369747,uncharacterized LOC105369747
10507,2.51E-09,4.94E-11,47.463341,2693.11,SEMA4D,semaphorin 4D
3426,2.67E-09,5.27E-11,47.333304,1988.55,CFI,complement factor I
105378443,2.79E-09,5.52E-11,47.238458,382.55,LOC105378443,uncharacterized LOC105378443
4210,2.79E-09,5.53E-11,47.236631,244.68,MEFV,"MEFV innate immunity regulator, pyrin"
284677,2.82E-09,5.60E-11,47.212174,346.82,SNHG28,small nucleolar RNA host gene 28
5305,2.90E-09,5.76E-11,47.155462,2359.44,PIP4K2A,phosphatidylinositol-5-phosphate 4-kinase type 2 alpha
146206,2.98E-09,5.93E-11,47.095325,639.47,CARMIL2,capping protein regulator and myosin 1 linker 2
107985555,3.02E-09,6.02E-11,47.066291,28.71,CCDC188BP,"coiled-coil domain containing 188B, pseudogene"
100505622,3.05E-09,6.10E-11,47.040202,14.07,POU2F2-AS1,POU2F2 antisense RNA 1
9868,3.19E-09,6.39E-11,46.947941,4360.86,TOMM70,translocase of outer mitochondrial membrane 70
3620,3.24E-09,6.51E-11,46.910528,1187.03,IDO1,"indoleamine 2,3-dioxygenase 1"
148113,3.32E-09,6.68E-11,46.858747,40.52,CILP2,cartilage intermediate layer protein 2
409,3.42E-09,6.91E-11,46.792102,2950.99,ARRB2,arrestin beta 2
109729184,3.42E-09,6.91E-11,46.790085,338.54,SLC12A5-AS1,SLC12A5 and MMP9 antisense RNA 1
112267953,3.49E-09,7.06E-11,46.747807,25.75,LOC112267953,
26157,3.51E-09,7.12E-11,46.730302,673.86,GIMAP2,"GTPase, IMAP family member 2"
3101,3.51E-09,7.14E-11,46.724725,675.48,HK3,hexokinase 3
117289,3.57E-09,7.29E-11,46.68491,1103.45,TAGAP,T cell activation RhoGTPase activating protein
100506178,3.70E-09,7.59E-11,46.604306,46.62,STEAP1B-AS1,STEAP1B antisense RNA 1
653691,3.70E-09,7.56E-11,46.609884,62.61,TCAF2P1,TRPM8 channel associated factor 2 pseudogene 1
57565,3.70E-09,7.59E-11,46.603329,97.42,KLHL14,kelch like family member 14
83593,3.73E-09,7.66E-11,46.584021,1701.03,RASSF5,Ras association domain family member 5
1379,3.82E-09,7.86E-11,46.534101,16.39,CR1L,complement C3b/C4b receptor 1 like
112268278,3.85E-09,7.95E-11,46.50988,21.75,LOC112268278,
7161,3.89E-09,8.06E-11,46.482627,84.07,TP73,tumor protein p73
100616259,3.89E-09,8.06E-11,46.482702,47.53,MIR378I,microRNA 378i
2529,3.89E-09,8.09E-11,46.476782,41.79,FUT7,fucosyltransferase 7
4314,3.92E-09,8.16E-11,46.458243,3531.07,MMP3,matrix metallopeptidase 3
102724624,3.95E-09,8.24E-11,46.439247,17.89,LOC102724624,uncharacterized protein ENSP00000382042-like
84656,3.95E-09,8.26E-11,46.435033,6894.96,GLYR1,glyoxylate reductase 1 homolog
79366,3.97E-09,8.31E-11,46.42163,521.08,HMGN5,high mobility group nucleosome binding domain 5
101928617,4.04E-09,8.48E-11,46.381559,22.92,BTG1-DT,BTG1 divergent transcript
26034,4.13E-09,8.68E-11,46.335351,399.22,IPCEF1,interaction protein for cytohesin exchange factors 1
5368,4.20E-09,8.84E-11,46.298666,164.93,PNOC,prepronociceptin
4312,4.29E-09,9.05E-11,46.250256,7156.9,MMP1,matrix metallopeptidase 1
155038,4.31E-09,9.12E-11,46.235824,1613.55,GIMAP8,"GTPase, IMAP family member 8"
933,4.31E-09,9.13E-11,46.233183,1129.83,CD22,CD22 molecule
353345,4.34E-09,9.22E-11,46.214917,119.04,GPR141,G protein-coupled receptor 141
414236,4.49E-09,9.57E-11,46.138683,248.23,C10orf55,chromosome 10 putative open reading frame 55
9246,4.49E-09,9.56E-11,46.142263,3355.94,UBE2L6,ubiquitin conjugating enzyme E2 L6
101928173,4.50E-09,9.62E-11,46.129453,34.17,LINC01943,long intergenic non-protein coding RNA 1943
26585,4.50E-09,9.60E-11,46.13231,16727.45,GREM1,"gremlin 1, DAN family BMP antagonist"
10537,4.56E-09,9.78E-11,46.095685,1571.3,UBD,ubiquitin D
1844,4.60E-09,9.88E-11,46.076756,627.46,DUSP2,dual specificity phosphatase 2
101928235,4.60E-09,9.91E-11,46.070086,66,PIK3R5-DT,PIK3R5 divergent transcript
79888,4.76E-09,1.03E-10,46.001611,2457.55,LPCAT1,lysophosphatidylcholine acyltransferase 1
92241,4.83E-09,1.04E-10,45.964074,2426.78,RCSD1,RCSD domain containing 1
338442,4.83E-09,1.05E-10,45.957998,161.94,HCAR2,hydroxycarboxylic acid receptor 2
286467,4.83E-09,1.05E-10,45.9571,16.94,FIRRE,firre intergenic repeating RNA element
107987292,4.85E-09,1.05E-10,45.946119,79.93,LOC107987292,putative proline-rich protein 21
124976,5.09E-09,1.11E-10,45.846794,1523.96,SPNS2,"SPNS lysolipid transporter 2, sphingosine-1-phosphate"
11025,5.12E-09,1.12E-10,45.828991,677.94,LILRB3,leukocyte immunoglobulin like receptor B3
5293,5.18E-09,1.13E-10,45.802544,1911.81,PIK3CD,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta"
8832,5.20E-09,1.14E-10,45.792082,1198.04,CD84,CD84 molecule
107985563,5.26E-09,1.15E-10,45.766319,43.49,LOC107985563,uncharacterized LOC107985563
100288432,5.26E-09,1.16E-10,45.762263,47.95,IL10RB-DT,IL10RB divergent transcript
3002,5.28E-09,1.16E-10,45.749074,255.09,GZMB,granzyme B
102723458,5.33E-09,1.18E-10,45.72234,182.89,LOC102723458,uncharacterized LOC102723458
11118,5.33E-09,1.18E-10,45.71961,4280.84,BTN3A2,butyrophilin subfamily 3 member A2
51296,5.33E-09,1.18E-10,45.723099,1436.38,SLC15A3,solute carrier family 15 member 3
101927954,5.36E-09,1.19E-10,45.703392,89.25,LOC101927954,uncharacterized LOC101927954
107984834,5.36E-09,1.19E-10,45.702066,379.83,CORO1A-AS1,CORO1A antisense RNA 1
3108,5.55E-09,1.24E-10,45.618831,4877.05,HLA-DMA,"major histocompatibility complex, class II, DM alpha"
100506119,5.55E-09,1.24E-10,45.620973,58.57,LINC01503,long intergenic non-protein coding RNA 1503
96610,5.55E-09,1.24E-10,45.625175,6645.79,BMS1P20,BMS1 pseudogene 20
648987,5.58E-09,1.25E-10,45.602938,206.05,ANXA2R-OT1,ANXA2R overlapping transcript
105378083,5.58E-09,1.25E-10,45.603988,137.31,TAGAP-AS1,TAGAP antisense RNA 1
9404,5.58E-09,1.25E-10,45.599103,1395.88,LPXN,leupaxin
6507,5.60E-09,1.26E-10,45.588526,732.95,SLC1A3,solute carrier family 1 member 3
100049587,5.62E-09,1.27E-10,45.577181,435.51,SIGLEC14,sialic acid binding Ig like lectin 14
105378122,6.13E-09,1.39E-10,45.399741,46.25,LOC105378122,
23209,6.24E-09,1.41E-10,45.358374,18.42,MLC1,modulator of VRAC current 1
3687,6.26E-09,1.42E-10,45.350718,2085.2,ITGAX,integrin subunit alpha X
10871,6.26E-09,1.42E-10,45.346305,120.68,CD300C,CD300c molecule
3553,6.29E-09,1.44E-10,45.327744,1237.44,IL1B,interleukin 1 beta
84433,6.29E-09,1.44E-10,45.32845,741.49,CARD11,caspase recruitment domain family member 11
6676,6.44E-09,1.47E-10,45.277636,496.25,SPAG4,sperm associated antigen 4
6916,6.45E-09,1.48E-10,45.270406,1130.98,TBXAS1,thromboxane A synthase 1
5005,6.46E-09,1.48E-10,45.261695,20.23,ORM2,orosomucoid 2
362,6.46E-09,1.49E-10,45.26007,25.15,AQP5,aquaporin 5
3594,6.46E-09,1.49E-10,45.257621,472.85,IL12RB1,interleukin 12 receptor subunit beta 1
10312,6.47E-09,1.49E-10,45.251367,7577.38,TCIRG1,"T cell immune regulator 1, ATPase H+ transporting V0 subunit a3"
105372499,6.51E-09,1.51E-10,45.232949,8.42,LOC105372499,uncharacterized LOC105372499
84034,6.52E-09,1.51E-10,45.227341,1331.14,EMILIN2,elastin microfibril interfacer 2
83758,6.61E-09,1.53E-10,45.19514,546.08,RBP5,retinol binding protein 5
1233,6.81E-09,1.58E-10,45.132964,230.56,CCR4,C-C motif chemokine receptor 4
